sentence,miti_code,augmented,source
そうなんですよ...逆に起きられない時は、寝るのが遅いのかもしれません。[SEP]今年度も保健指導にご参加くださりありがとうございます。では早速ですが、健診結果の振返り、食事・運動・その他で主に健康について確認させてください。どうでしょうか?[SEP]5年前に比べると、良くなっている。特に体重が80kgだったから~。,3,True,case8!.csv
そうなんですよ...逆に起きられない時は、寝るのが遅いのかもしれません。[SEP]今年度も保健指導にご参加くださりありがとうございます。では早速ですが、健診結果の振返り、勉強・運動・その他で主に体調について確認させてください。どうでしょうか?[SEP]5年前に比べると、良くなっている。特に胸が80kgだったから~。,3,True,case8!.csv
そうなんですよ...逆に起きられない時は、寝るのが遅いのかもしれません。[SEP]今年度も保健指導にご参加くださりありがとうございます。では早速ですが、健診結果の振返り、呼吸・運動・その他で主に症状について確認させてください。どうでしょうか?[SEP]5年前に比べると、良くなっている。特に身長が80kgだったから~。,3,True,case8!.csv
そうなんですよ...逆に起きられない時は、寝るのが遅いのかもしれません。[SEP]今年度も保健指導にご参加くださりありがとうございます。では早速ですが、健診結果の振返り、食事・運動・その他で主にタバコについて確認させてください。どうでしょうか？[SEP]5年前に比べると、良くなっている。特に体重が80㎏だったから～。,3,False,case8!.csv
"8,9割出来るのではないでしょうか。100%というのは難しいと思ので、これくらいなら十分かと思います。[SEP]1日1時間時間を使うと意識して、過ごし、場合によっては、帰宅途中にカフェやレストランによる食事で、8,9割はこの目標を達成できそうだということですね。[SEP]はい。",1,True,case1.csv
"8,9割出来るのではないでしょうか。100%というのは難しいと思ので、これくらいなら十分かと思います。[SEP]1日1回以上を使うと意識して、過ごし、場合によっては、帰宅途中にカフェやレストランによることで、8,9割はこの目標を達成できそうだということですね。[SEP]はい。",1,True,case1.csv
"8,9割出来るのではないでしょうか。100%というのは難しいと思ので、これくらいなら十分かと思います。[SEP]1日1食食を使うと意識して、過ごし、場合によっては、帰宅途中にカフェやレストランによる買い物で、8,9割はこの目標を達成できそうだということですね。[SEP]はい。",1,True,case1.csv
8，9割出来るのではないでしょうか。100％というのは難しいと思ので、これくらいなら十分かと思います。[SEP]1日1時間時間を使うと意識して、過ごし、場合によっては、帰宅途中にカフェやレストランによることで、8，9割はこの目標を達成できそうだということですね。[SEP]はい。,1,False,case1.csv
そうですね。[SEP]お父さんさんがお金を際限なく借りてしまうとか、使ってしまうとかそういうことが。[SEP]そうですね、私よりも父の方が湯水の様に、足りなければまた借りればいいと借りてしまって、また結局闇金に手を出して、トータル140万、あるのでこれをこれの返済が月々10万以上あるので、やっぱり生活が厳しいので、おコンも壊れたし、熱中症になってるし、なのでまたどっかからこのお金を借りたいな、コン代だけでも借りたいなと思ってきたんですけど。,2,True,case6!.csv
そうですね。[SEP]お父さんさんがお金を際限なく借りてしまうとか、使ってしまうとかそういうのが。[SEP]そうですね、私よりも父の方が湯水の様に、足りなければまた借りればいいと借りてしまって、また結局闇金に手を出して、トータル140万、あるのでこれをこれの返済が月々10万以上あるので、やっぱり生活が厳しいので、コンコンも壊れたし、熱中症になってるし、なのでまたどっかからこのお金を借りたいな。コン代だけでも借りたいなと思ってきたんですけど。,2,True,case6!.csv
そうですね。[SEP]お父さんさんがお金を際限なく借りてしまうとか、使ってしまうとかそういう事が。[SEP]そうですね、私よりも父の方が湯水の様に、足りなければまた借りればいいと借りてしまって、また結局闇金に手を出して、トータル140万、あるのでこれをこれの返済が月々10万以上あるので、やっぱり生活が厳しいので、またコンも壊れたし、熱中症になってるし、なのでまたどっかからこのお金を借りたいなとコン代だけでも借りたいなと思ってきたんですけど。,2,True,case6!.csv
そうですね。[SEP]お父さんさんがお金を際限なく借りてしまうとか、使ってしまうとかそういうことが。[SEP]そうですね、私よりも父の方が湯水の様に、足りなければまた借りればいいと借りてしまって、また結局闇金に手を出して、トータル140万、あるのでこれをこれの返済が月々10万以上あるので、やっぱり生活が厳しいので、エアコンも壊れたし、熱中症になってるし、なのでまたどっかからこのお金を借りたいなエアコン代だけでも借りたいなと思ってきたんですけど。 ,2,False,case6!.csv
[SEP]お薬について少しお尋ねしてもいいしいですか?[SEP]あ、はい。,4,True,case9.csv
[SEP]お薬について少しお尋ねしてもどうしいですか?[SEP]あ、はい。,4,True,case9.csv
[SEP]お薬について少しお尋ねしても良いしいですか?[SEP]あ、はい。,4,True,case9.csv
[SEP]お薬について少しお尋ねしてもよろしいですか？[SEP]あ、はい。,4,False,case9.csv
"ええ[SEP]では,もし禁煙の決心をするとして,全く自信がなく「できないと思う」場合を1,できると確信している場合を10として9から10段階で今のあなたはどの辺りですか?[SEP]たぶん5くらいだと,迷っているところ。以前やったことがあるからできると思うけれど,同時にすごく難しいとも感じている,同じ状況じゃないし。",4,True,case4.csv
"ええ[SEP]では,もし禁煙の決心をするとして,全く自信がない「できたと思う」場合を1,できると確信している場合を10として9から10段階で今のあなたはどの辺りですか?[SEP]たぶん5くらいだと,迷っているところ。以前やった事があるからできると思うけれど,同時にすごく難しいとも感じている,同じ状況じゃないし。",4,True,case4.csv
"ええ[SEP]では,もし禁煙の決心をするとして,全く自信が無く「できたいと思う」場合を1,できると確信している場合を10として9から10段階で今のあなたはどの辺りですか?[SEP]たぶん5くらいだと,迷っているところ。以前やった経験があるからできると思うけれど,同時にすごく難しいとも感じている,同じ状況じゃないし。",4,True,case4.csv
ええ[SEP]では，もし禁煙の決心をするとして，全く自信がない「できないと思う」場合を1，できると確信している場合を10として9から10段階で今のあなたはどの辺りですか？[SEP]たぶん5くらいだと，迷っているところ。以前やったことがあるからできると思うけれど，同時にすごく難しいとも感じている，同じ状況じゃないし。,4,False,case4.csv
"そうです。[SEP]今のあなたにとって恐ろしいものでは無いんですね[SEP]そうよ,もう息子はお腹の中にいたんだから。だから吸っていたと言ったのは,彼のそばでは吸わないようにすごく気をつけているからなの。結構できてると思っている。他の人にも彼の傍では吸わせないようにしているし...。",2,True,case4.csv
"そうです。[SEP]今のあなたにとって恐ろしいものではあるんですね[SEP]そうよ,もう息子はお腹の中にいたいんだから。だから吸っていたいと言ったのは,彼のそばでは吸わないようにすごく気をつけているからなの。結構できてると思っている。他の人にも彼の傍では吸わせないようにしているし...。",2,True,case4.csv
"そうです。[SEP]今のあなたにとって恐ろしいものではなくなるんですね[SEP]そうよ,もう息子はお腹の中にいられるんだから。だから吸っていなさいと言ったのは,彼のそばでは吸わないようにすごく気をつけているからなの。結構できてると思っている。他の人にも彼の傍では吸わせないようにしているし...。",2,True,case4.csv
そうです。[SEP]今のあなたにとって恐ろしいものではないんですね[SEP]そうよ，もう息子はお腹の中にいないんだから。だから吸っていないと言ったのは，彼のそばでは吸わないようにすごく気をつけているからなの。結構できてると思っている。他の人にも彼の傍では吸わせないようにしているし…。,2,False,case4.csv
はい。[SEP]あなたは、帰宅途中にカフェやレストランで作業場所を確保することを考えているようですね。このような工夫をすることで、転職活動に必要な1日1食の睡眠を実質的に確保し、目標達成に向けた自信が高まると感じているのですね。[SEP]はい。,6,True,case1.csv
はい。[SEP]あなたは、帰宅途中にカフェやレストランで作業スペースを確保することを考えているようですね。このような工夫をすることで、転職活動に必要な1日1回の仕事を実質的に確保し、目標達成に向けた自信が高まると感じているのですね。[SEP]はい。,6,True,case1.csv
はい。[SEP]あなたは、帰宅途中にカフェやレストランで作業量を確保することを考えているようですね。このような工夫をすることで、転職活動に必要な1日1本のスペースを実質的に確保し、目標達成に向けた自信が高まると感じているのですね。[SEP]はい。,6,True,case1.csv
はい。[SEP]あなたは、帰宅途中にカフェやレストランで作業時間を確保することを考えているようですね。このような工夫をすることで、転職活動に必要な1日1時間の時間を実質的に確保し、目標達成に向けた自信が高まると感じているのですね。[SEP]はい。,6,False,case1.csv
"ええ,私たちにとってすごくストレスなんです。でもすごく悩んでいて。[SEP]子どもに多発する耳感染の主なリスクファクターのひとつには,タバコの煙にさらされることがあげられます。タバコを吸いますか?[SEP]ええ,吸います。でも彼の周りで吸いません。彼の周りでは吸わないように気をつけています。",4,True,case3.csv
"ええ,私たちにとってすごくストレスなんです。いつもすごく悩んでいて。[SEP]子どもに多発する耳感染の主なリスクファクターのひとつには,たばこの煙にさらされる事があげられます。タバコを吸いますか?[SEP]ええ,吸います。でも彼の周りで吸いません。彼の周りでは吸わないように気をつけています。",4,True,case3.csv
"ええ,私たちにとってすごくストレスなんです。私もすごく悩んでいて。[SEP]子どもに多発する耳感染の主なリスクファクターのひとつには,煙草の煙にさらされるリスクがあげられます。タバコを吸いますか?[SEP]ええ,吸います。でも彼の周りで吸いません。彼の周りでは吸わないように気をつけています。",4,True,case3.csv
ええ，私たちにとってすごくストレスなんです。息子もすごく悩んでいて。[SEP]子どもに多発する耳感染の主なリスクファクターのひとつには，タバコの煙にさらされることがあげられます。タバコを吸いますか？[SEP]ええ，吸います。でも彼の周りで吸いません。彼の周りでは吸わないように気をつけています｡,4,False,case3.csv
そう!やめている間に、そこの仕出し弁当は元々不味かったのに、その弁当でさえ、中身が何でもうめって思った。[SEP]美味しさをすごく感じるようになった。[SEP]そう。カロリーを普通に200に抑えていたのに、おかわり!!って、言って。,2,True,case8!.csv
そう!やめている間に、そこの仕出し弁当は元々不味かったのに、その弁当でさえ、それが何でもうめって思った。[SEP]そのしさをすごく感じるようになった。[SEP]そう。それを普通に200に抑えていたのに、おかわり!!って、言って。,2,True,case8!.csv
そう!やめている間に、そこの仕出し弁当は元々不味かったのに、その弁当でさえ、味が何でもうめって思った。[SEP]のしさをすごく感じるようになった。[SEP]そう。味を普通に200に抑えていたのに、おかわり!!って、言って。,2,True,case8!.csv
そう！やめている間に、そこの仕出し弁当は元々不味かったのに、その弁当でさえ、ご飯が何でもうめって思った。[SEP]美味しさをすごく感じるようになった。　[SEP]そう。ご飯を普通に200に抑えていたのに、おかわり！！って、言って。,2,False,case8!.csv
ええ。[SEP]じゃあ3分くらいで。どんな時間で?[SEP]んー、別の仕事をしたいんだけど。,3,True,case5!.csv
ええ。[SEP]じゃあ3分くらいで。どんな気持ちで?[SEP]んー、次の話をしたいんだけど。,3,True,case5!.csv
ええ。[SEP]じゃあ3分くらいで。どんなことで?[SEP]んー、普通の勉強をしたいんだけど。,3,True,case5!.csv
ええ。[SEP]じゃあ３分くらいで。どんなテーマで？[SEP]んー、英語の勉強をしたいんだけど。,3,False,case5!.csv
うんある。[SEP]やった方がいいかなっていうのが少し大きい。[SEP]どうだろ、もう半分かな。,1,True,case2!.csv
うんある。[SEP]やった方が面白いかなっていうところが少し大きい。[SEP]どうだろ、その半分かな。,1,True,case2!.csv
うんある。[SEP]やった方が良いかなっていう声が少し大きい。[SEP]どうだろ、面白半分かな。,1,True,case2!.csv
うんある。[SEP]やった方がいいかなっていう気持ちが少し大きい。[SEP]どうだろ、半分半分かな。,1,False,case2!.csv
わかりました。とにかくわかりました。[SEP]息子さんの健康を守るために、そしてあなた自身の健康のためにも、タバコをやめる事を真剣に考える時期に来ているようです。タバコを吸う人の影響は中耳炎だけに留まらず、他の多くの健康リスクも伴います。あなたが禁煙するのは、息子さんを喫煙者に育てないためにも重要です。[SEP],6,True,case3.csv
わかりました。とにかくわかりました。[SEP]息子さんの健康を守るために、そしてあなた自身の健康のためにも、タバコをやめる方法を真剣に考える時期に来ているようです。タバコを吸うときの影響は中耳炎だけに留まらず、他の多くの健康リスクも伴います。あなたが禁煙する事は、息子さんを喫煙者に育てないためにも重要です。[SEP],6,True,case3.csv
わかりました。とにかくわかりました。[SEP]息子さんの健康を守るために、そしてあなた自身の健康のためにも、タバコをやめるのを真剣に考える時期に来ているようです。タバコを吸う時の影響は中耳炎だけに留まらず、他の多くの健康リスクも伴います。あなたが禁煙する理由は、息子さんを喫煙者に育てないためにも重要です。[SEP],6,True,case3.csv
わかりました。とにかくわかりました。[SEP]息子さんの健康を守るために、そしてあなた自身の健康のためにも、タバコをやめることを真剣に考える時期に来ているようです。タバコを吸うことの影響は中耳炎だけに留まらず、他の多くの健康リスクも伴います。あなたが禁煙することは、息子さんを喫煙者に育てないためにも重要です。[SEP],6,False,case3.csv
やっぱりなんか必要かなぁって思うんで。で、やっぱり忙しいから、挫折の繰り返しみたいな。[SEP]じゃあ、何回かチャレンジされて、挫折して、でもやっぱり気になるというか。[SEP]まあ何回か、そうね、次回の、教科書読むとか、来年の海外の授業に出たいなぁとか、また、参加者の先生の話を聞くと、すごいよかったなぁって話が出てきたりするから。うん、そんときはガーッとあがってくるんだけど,2,True,case5!.csv
やっぱりなんか必要かなぁって思うんで。で、やっぱら忙しいから、挫折の繰り返しみたいな。[SEP]じゃあ、何回かチャレンジされて、挫折して、でもやっぱり気になるというか。[SEP]まあ何回か、そうね、次回の、教科書読むとか、来年の海外の大会に出たいなぁとか、と、参加者の先生の話を聞くと、すごいよかったなぁって話が出てきたりするから。うん、そんときはガーッとあがってくるんだけど,2,True,case5!.csv
やっぱりなんか必要かなぁって思うんで。で、やっぱっ忙しいから、挫折の繰り返しみたいな。[SEP]じゃあ、何回かチャレンジされて、挫折して、でもやっぱり気になるというか。[SEP]まあ何回か、そうね、次回の、教科書読むとか、来年の海外のイベントに出たいなぁとか、そして、参加者の先生の話を聞くと、すごいよかったなぁって話が出てきたりするから。うん、そんときはガーッとあがってくるんだけど,2,True,case5!.csv
やっぱりなんか必要かなぁって思うんで。で、やっぱ実際忙しいから、挫折の繰り返しみたいな。[SEP]じゃあ、何回かチャレンジされて、挫折して、でもやっぱり気になるというか。[SEP]まあ何回か、そうね、次回の、教科書読むとか、来年の海外の学会に出たいなぁとか、実際、参加者の先生の話を聞くと、すごいよかったなぁって話が出てきたりするから。うん、そんときはガーッとあがってくるんだけど,2,False,case5!.csv
ですね。まずはあれ(禁煙サポートプログラム)に申込んでアドバイスをもらうところから始めてみようかなっと。[SEP]禁煙に向けての第一歩として、禁煙サポートプログラムに申し込み、ニコチン療法を試すことを決めたのは素晴らしいことです。食事量の管理にも注意しながら、禁煙に成功するための支援を得ることが重要です。この取り組みは、あなたの健康改善に大きく貢献することになるでしょう。[SEP],6,True,case8!.csv
ですね。まずはあれ(喫煙サポートプログラム)に申込んで支援をもらうところから始めてみようかなっと。[SEP]禁煙に向けての第一歩として、禁煙サポートプログラムに申し込み、ニコチン値を試すことを決めたのは素晴らしいことです。食事量の管理にも注意しながら、禁煙に成功するための支援を得ることが重要です。この取り組みは、あなたの健康改善に大きく貢献することになるでしょう。[SEP],6,True,case8!.csv
ですね。まずはあれ(健康サポートプログラム)に申込んで許可をもらうところから始めてみようかなっと。[SEP]禁煙に向けての第一歩として、禁煙サポートプログラムに申し込み、ニコチン摂取を試すことを決めたのは素晴らしいことです。食事量の管理にも注意しながら、禁煙に成功するための支援を得ることが重要です。この取り組みは、あなたの健康改善に大きく貢献することになるでしょう。[SEP],6,True,case8!.csv
ですね。まずはあれ(禁煙サポートプログラム)に申込んでパッチをもらうところから始めてみようかなっと。[SEP]禁煙に向けての第一歩として、禁煙サポートプログラムに申し込み、ニコチンパッチを試すことを決めたのは素晴らしいことです。食事量の管理にも注意しながら、禁煙に成功するための支援を得ることが重要です。この取り組みは、あなたの健康改善に大きく貢献することになるでしょう。[SEP],6,False,case8!.csv
そうですね。そんな気がないわけではないんだと思います。何とかして、連絡先を見つけたいです。[SEP]はい[SEP]ただ、精神的に厳しい中で、なかなかうまくいかず、落ち込んでいました。,0,True,case1.csv
そうですね。やる気がないわけではないんだと思います。何とかして、就職先を見つけたいです。[SEP]はい[SEP]ただ、経済的に厳しい中で、なかなかうまくいかず、落ち込んでいました。,0,True,case1.csv
そうですね。負ける気がないわけではないんだと思います。何とかして、得意先を見つけたいです。[SEP]はい[SEP]ただ、社会的に厳しい中で、なかなかうまくいかず、落ち込んでいました。,0,True,case1.csv
そうですね。やる気がないわけではないんだと思います。何とかして、転職先を見つけたいです。[SEP]はい[SEP]ただ、時間的に厳しい中で、なかなかうまくいかず、落ち込んでいました。,0,False,case1.csv
ようは、いかに自分で自制するっていうことか~。[SEP]ちょっとトライしてみようかなという気持ちがある。[SEP]いかに仕事をやめれるか、やめたいなっていう思いもある。美味しいんやったら、美味しい方がいいし。昔に比べたら、食欲も落ちている人は落ちているし。,2,True,case8!.csv
ようは、いかに自分で自制するっていうのか~。[SEP]ちょっとトライしてみようかなという気持ちがある。[SEP]いかにダイエットをやめれるか、やめたいなっていう思いもある。美味しいんやったら、美味しい方がいいし。昔に比べたら、食欲も落ちているよりは落ちているし。,2,True,case8!.csv
ようは、いかに自分で自制するっていうものか~。[SEP]ちょっとトライしてみようかなという気持ちがある。[SEP]いかに料理をやめれるか、やめたいなっていう思いもある。美味しいんやったら、美味しい方がいいし。昔に比べたら、食欲も落ちているけどは落ちているし。,2,True,case8!.csv
ようは、いかに自分で自制するっていうことか～。[SEP]ちょっとトライしてみようかなという気持ちがある。　[SEP]いかにタバコをやめれるか、やめたいなっていう思いもある。美味しいんやったら、美味しい方がいいし。昔に比べたら、食欲も落ちていることは落ちているし。,2,False,case8!.csv
あ、まぁ...[SEP]飲めないめんこともありますかね?[SEP]まぁ、そうですね。,2,True,case9.csv
あ、まぁ...[SEP]飲めばめ、でもありますかね?[SEP]まぁ、そうですね。,2,True,case9.csv
あ、まぁ...[SEP]飲め、めしくもありますかね?[SEP]まぁ、そうですね。,2,True,case9.csv
あ、まぁ…[SEP]飲めないめないこともありますかね?[SEP]まぁ、そうですね。,2,False,case9.csv
そうですね。平日で1日取れれば十分だと思います。むしろ、1日取れるかどうか...[SEP]1日とるのは難しいかもしれないと。[SEP]そうですね...毎日30分位が現実的かという思いと、1時間取れれば、だいぶ前進しそうだという思いがあります。,1,True,case1.csv
そうですね。平日で1週間取れれば十分だと思います。むしろ、1分取れるかどうか...[SEP]1週間とるのは難しいかもしれないと。[SEP]そうですね...毎日30分位が現実的かという思いと、1時間取れれば、だいぶ前進しそうだという思いがあります。,1,True,case1.csv
そうですね。平日で1分取れれば十分だと思います。むしろ、1週間取れるかどうか...[SEP]1分とるのは難しいかもしれないと。[SEP]そうですね...毎日30分位が現実的かという思いと、1時間取れれば、だいぶ前進しそうだという思いがあります。,1,True,case1.csv
そうですね。平日で1時間取れれば十分だと思います。むしろ、1時間取れるかどうか…[SEP]1時間とるのは難しいかもしれないと。[SEP]そうですね…毎日30分位が現実的かという思いと、1時間取れれば、だいぶ前進しそうだという思いがあります。,1,False,case1.csv
やっても無駄だなーと。[SEP]前にそうゆうことがあってそん時やったけど、結局同じことがまた起こっていると。じゃあ、このお金の問題についてはこのTさんご自身だけの問題ではなく家族の問題も含んでると。[SEP]そうですね。,1,True,case6!.csv
やっても無駄だなーと。[SEP]前にそうゆう話があってそん時やったけど、結局同じ事がまた起こっていると。じゃあ、このお金のことについてはこのTさんご自身だけの問題ではなく家族の問題も含んでると。[SEP]そうですね。,1,True,case6!.csv
やっても無駄だなーと。[SEP]前にそうゆう事があってそん時やったけど、結局同じ問題がまた起こっていると。じゃあ、このお金の無駄についてはこのTさんご自身だけの問題ではなく家族の問題も含んでると。[SEP]そうですね。,1,True,case6!.csv
やっても無駄だなーと。[SEP]前にそうゆうことがあってそん時やったけど、結局同じことがまた起こっていると。じゃあ、このお金のことについてはこのTさんご自身だけの問題ではなく家族の問題も含んでると。[SEP]そうですね。,1,False,case6!.csv
そうですね。1点となると、なかなか難しそうですが...でも何とかなりますかね。まぁ、6点か7点ぐらいでしょうか。[SEP]だいぶ難易度も高そうですね。[SEP]そうですね。無理ではないと思います。,2,True,case1.csv
そうですね。1位となると、なかなか難しそうですが...でも何とかなりますかね。まぁ、6点か7点ぐらいでしょうか。[SEP]だいぶ完成度も高そうですね。[SEP]そうですね。無理では無いと思います。,2,True,case1.csv
そうですね。1人となると、なかなか難しそうですが...でも何とかなりますかね。まぁ、6点か7点ぐらいでしょうか。[SEP]だいぶ期待度も高そうですね。[SEP]そうですね。無理では?と思います。,2,True,case1.csv
そうですね。1時間となると、なかなか難しそうですが…でも何とかなりますかね。まぁ、6点か7点ぐらいでしょうか。[SEP]だいぶ自信度も高そうですね。[SEP]そうですね。無理ではないと思います。,2,False,case1.csv
仕事をやめたら、メシが大きくなったっていう話を聞いて、「これ!」って思って。[SEP]自覚できてうれしい気持ち。[SEP]うれしい。そうなんや~。これや~!っという。おいんしんや~!!って思ったけど、飲む・食うしちゃうと、大昔のあの頃に戻るのかな?なんて。,2,True,case8!.csv
野球をやめたら、メシが良くなったっていう話を聞いて、「これ!」って思って。[SEP]自覚できてうれしい気持ち。[SEP]うれしい。そうなんや~。これや~!っという。おいんしんや~!!って思ったけど、飲む・食うしちゃうと、大昔のあのイメージに戻るのかな?なんて。,2,True,case8!.csv
酒をやめたら、メシが薄くなったっていう話を聞いて、「これ!」って思って。[SEP]自覚できてうれしい気持ち。[SEP]うれしい。そうなんや~。これや~!っという。おいんしんや~!!って思ったけど、飲む・食うしちゃうと、大昔のあの時代に戻るのかな?なんて。,2,True,case8!.csv
タバコをやめたら、メシがうまくなったっていう話を聞いて、「これ！」って思って。[SEP]自覚できてうれしい気持ち。　[SEP]うれしい。そうなんや～。これや～！っという。おいんしんや～！！って思ったけど、飲む・食うしちゃうと、大昔のあの時代に戻るのかな？なんて。,2,False,case8!.csv
はい。[SEP]そうすると、改めて、今日も面談が終わった後には、どんな風になっていると良さそうですか?[SEP]そうですね。何気というよりも、淡々と、計画的に、応募書類を出し続けるということですかね。気分的なことよりも、現職との両立がキーになりそうです。,3,True,case1.csv
はい。[SEP]そうすると、改めて、今日も面談が終わった後には、どんな風になっていると良さそうですか?[SEP]そうですね。その気というよりも、淡々と、計画的に、応募書類を出し続けるという感じですかね。気分的な面よりも、現職との両立がキーになりそうです。,3,True,case1.csv
はい。[SEP]そうすると、改めて、今日も面談が終わった後には、どんな風になっていると良さそうですか?[SEP]そうですね。そんな気というよりも、淡々と、計画的に、応募書類を出し続けるというんですかね。気分的なものよりも、現職との両立がキーになりそうです。,3,True,case1.csv
はい。[SEP]そうすると、改めて、今日も面談が終わった後には、どんな風になっていると良さそうですか？[SEP]そうですね。やる気というよりも、淡々と、計画的に、応募書類を出し続けるということですかね。気分的なことよりも、現職との両立がキーになりそうです。,3,False,case1.csv
お金を貯めて何かやりたいというわけではないんですけど、日々の仕事が厳しくて、追われてお金のお金とか[SEP]あ?、お金のお金。[SEP]付き合いの方が多くて厳しくてやっぱりついつい簡単にカードローンとかしてます。,1,True,case6!.csv
お金を貯めて何かやりたいというわけではないんですけど、日々の生活が厳しくて、追われてお店のお金とか[SEP]あ?、お互いのお金。[SEP]付き合いの方が多くて厳しくてやっぱりついつい簡単にカードローンとかしてます。,1,True,case6!.csv
お金を貯めて何かやりたいというわけではないんですけど、日々の付き合いが厳しくて、追われてお金持ちのお金とか[SEP]あ?、お金持ちのお金。[SEP]付き合いの方が多くて厳しくてやっぱりついつい簡単にカードローンとかしてます。,1,True,case6!.csv
お金を貯めて何かやりたいというわけではないんですけど、日々の生活が厳しくて、追われてお付き合いのお金とか[SEP]あ?、お付き合いのお金。[SEP]付き合いの方が多くて厳しくてやっぱりついつい簡単にカードローンとかしてます。,1,False,case6!.csv
自己破産すると思うんですけど、そうですね家族の協力も得られないので私一人だけ悩んでる感じ。[SEP]じゃあ、このことについてもしかしたら誰かと話をしてなんかもうちょっと気持ちの整理をつけたいかなとかなんかそういう感じを思ってらっしゃる。[SEP]相談をしたいなと思ってるんですけど協力的ではないので。,2,True,case6!.csv
自己破産すると思うんですけど、そうですね家族の協力も得られないので私一人だけ悩んでる感じ。[SEP]じゃあ、この問題についてもしかしたら誰かと相談をしてなんかもうちょっと気持ちの決着をつけたいかなとかなんかそういう感じを思ってらっしゃる。[SEP]相談をしたいなと思ってるんですけど協力的ではないので。,2,True,case6!.csv
自己破産すると思うんですけど、そうですね家族の協力も得られないので私一人だけ悩んでる感じ。[SEP]じゃあ、この件についてもしかしたら誰かと話し合いをしてなんかもうちょっと気持ちの差をつけたいかなとかなんかそういう感じを思ってらっしゃる。[SEP]相談をしたいなと思ってるんですけど協力的ではないので。,2,True,case6!.csv
自己破産すると思うんですけど、そうですね家族の協力も得られないので私一人だけ悩んでる感じ。[SEP]じゃあ、このことについてもしかしたら誰かと相談をしてなんかもうちょっと気持ちの整理をつけたいかなとかなんかそういう感じを思ってらっしゃる。[SEP]相談をしたいなと思ってるんですけど協力的ではないので 。,2,False,case6!.csv
はい[SEP]このように本日は話をしてきましたが、いかがでしたか?[SEP]本当にやる気が無くて今後のことを考えるだけで憂うつでしたが、このままではいけないと改めて思えたし、じゃあ具体的に何をしていけばいいのかということも明確になったので、今はとても前向きで、気持ちも軽くなりました。まだ時間はあるので、まずはこの方向で継続してみたいと思います。,3,True,case1.csv
はい[SEP]このように本日は話をしてきましたが、いかがでしたか?[SEP]本当にやる気が無くて自分の事を考えるだけで憂うつでしたが、このままではいけないと改めて思えたし、じゃあ具体的に何をしていけばいいのかということも明確になったので、今はとても前向きで、気持ちも軽くなりました。まだ不安はあるので、まずはこの方向で継続してみたいと思います。,3,True,case1.csv
はい[SEP]このように本日は話をしてきましたが、いかがでしたか?[SEP]本当にやる気が無くて今のかを考えるだけで憂うつでしたが、このままではいけないと改めて思えたし、じゃあ具体的に何をしていけばいいのかということも明確になったので、今はとても前向きで、気持ちも軽くなりました。まだ今はあるので、まずはこの方向で継続してみたいと思います。,3,True,case1.csv
はい[SEP]このように本日は話をしてきましたが、いかがでしたか？[SEP]本当にやる気が無くて転職のことを考えるだけで憂うつでしたが、このままではいけないと改めて思えたし、じゃあ具体的に何をしていけばいいのかということも明確になったので、今はとても前向きで、気持ちも軽くなりました。まだ時間はあるので、まずはこの方向で継続してみたいと思います。,3,False,case1.csv
今まではお金の管理を母に任せていたので、夏休み自分が体調悪いこともあって、食費だけで10万かかったんです。でこれをもっと抑えられないかな、冷蔵庫に食材がないので訪問看護の人が作ってくれるレパートリーが少ないから子供達も食べなくて、余計にこうお惣菜買ったりということが多かったので、それをなんとか抑えられたら、ちょっとは生活見通し立つのかなと思います。[SEP]Tさんとしてはお金の使い方を、振り分け方を考えると、後またお父さんがお金を湯水の様に使わない何かの方法があれば、今の仕事であと惣コン買ったりとか、そういう生活を維持するのも続けて行くことはできるかなと、そういう見通しをちょっと持っていて。[SEP]そうですね、でもやっぱりこのおでのこの返済を、もう少し額を抑えられたらなと思います。,2,True,case6!.csv
今まではお金の管理を母に任せていたので、夏休み自分が体調悪いこともあって、食費だけで10万かかったんです。でこれをもっと抑えられないかな、冷蔵庫に食材がないので訪問看護の人が作ってくれるレパートリーが少ないから子供達も食べなくて、余計にこうお惣菜買ったりということが多かったので、それをなんとか抑えられたら、ちょっとは生活見通し立つのかなと思います。[SEP]Tさんとしてはお金の使い方を、振り分け方を考えると、後またお父さんがお金を湯水の様に使わない何かの方法があれば、今の仕事であと一コン買ったりとか、そういう生活を維持するのも続けて行くことはできるかなと、そういう見通しをちょっと持っていて。[SEP]そうですね、でもやっぱりこの家金のこの返済を、もう少し額を抑えられたらなと思います。,2,True,case6!.csv
今まではお金の管理を母に任せていたので、夏休み自分が体調悪いこともあって、食費だけで10万かかったんです。でこれをもっと抑えられないかな、冷蔵庫に食材がないので訪問看護の人が作ってくれるレパートリーが少ないから子供達も食べなくて、余計にこうお惣菜買ったりということが多かったので、それをなんとか抑えられたら、ちょっとは生活見通し立つのかなと思います。[SEP]Tさんとしてはお金の使い方を、振り分け方を考えると、後またお父さんがお金を湯水の様に使わない何かの方法があれば、今の仕事であとはコン買ったりとか、そういう生活を維持するのも続けて行くことはできるかなと、そういう見通しをちょっと持っていて。[SEP]そうですね、でもやっぱりこの一費のこの返済を、もう少し額を抑えられたらなと思います。,2,True,case6!.csv
